author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,,,
@rizkiadriansyah2481,FALSE,UgxepAlag1MVk88vq514AaABAg, @pasarpasir789  ini tanda2 orang yg suka melanggar ketahuan sdh dibikin aturan yg tdk bersentuhan dengan aparat anda melanggar anda langsung bayar dibank masuk kenegara klau mau hidup di republik ini seenak dulmu  tdk mau ikuti aturan hidup dihutan sja dgn monyet2 bebas mau bikin apa sja tanpa aturan,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,1,UgwUFeinRWyuk4pLWWp4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@yantekbulagi777,FALSE,Ugzu6jYKvLnW0r08bNt4AaABAg,"Tilang elektronik berlaku, tilang offline kok msh ada boss.",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,7,UgwUFeinRWyuk4pLWWp4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@luckyanisa2767,FALSE,UgxTM3JVWeQDDXdsWCt4AaABAg,di medan dong disini lalin udh kacau,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,comment,XhHkCJeORaA,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
Pak pol masyarakat lebih punya hak gunakan jalan raya karna masyarakat membayar pajak.,FALSE,Ugz30aBNOIRY6xH8OWh4AaABAg.9cmeE7ymxJu9cmeI3XGPp1,Di larang menyalakan lampu di siang hari dulu pernah kena tilang gara gara lampu motor tidak menyala 😂,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,comment,UgwUFeinRWyuk4pLWWp4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
"Itulah salah satu citra polisi menjadi menurun karna di jalan selalu bawa ugal2n disaat patwal serasa jalan milik polisi.""",FALSE,Ugzuaq2PBlzfCTcneRJ4AaABAg.9_Ah1W1kE3r9hyZZJTG4dk,Saya mendukung program Polri,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,comment,UgzEbpISk2oJ_C_skO14AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@jokonuryanto5470,FALSE,FALSE,Dari jaman kecil sampai punya anak kasus bus ugal ugalan dijalan tidak pernah selesai keparat kan aparat yang berwenang bisa jadi dibayar oleh pengusaha bus sehingga mereka tak tersentuh hukum,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,1,UgzEbpISk2oJ_C_skO14AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,BE-7A1XU0P0,,,
@agung1536,FALSE,Ugzuaq2PBlzfCTcneRJ4AaABAg.9_Ah1W1kE3r9hzksUsgOEr,Aku Dikaltim Udh Ada😂😂,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgxHhCfTeUSCUFCnxft4AaABAg,0,comment,,,
klo lihat penjelasan diatas sepertinya perfect sekali....,FALSE,Ugzuaq2PBlzfCTcneRJ4AaABAg.9_Ah1W1kE3r9hzrdnnAsHn,DIY Itu Artinya Buatan sendiri bro,1966,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,comment,UgxHhCfTeUSCUFCnxft4AaABAg,0,comment,,,
tapi apa margin error nya sudah dihitung juga kah...?,FALSE,UgzYW58sPd1LVGs4cRl4AaABAg,Mau tanya kan saya lewati tu lampu stopan keadaan mau merah kondisi lampu ijo mo sekarat gw terobos ja.. Pa diitung melanggar..,4 years ago,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgxhiSzPbiyd0DeudOh4AaABAg,0,comment,,,
"soalnya ga bisa membela diri itu... 😆""",FALSE,UgydLQ39yqpt73R-xfR4AaABAg,"Kalok misalkannya kenak tilang elektronik cuman surat tilangnya ga dikirim kerumah karena ya kali aja kendaraan da pinda tangan,atau da pinda rumah,nah tu bayar tilangnya gmn,ga tau kenak tilang elektronik atau egk,ada ga website yang bisa ngecek apakah kita kenak tilang elektronik,untuk sumut dll ny.",4 years ago,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugy1nl7Vbo3VJjLGULN4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@wandawanda684,FALSE,UgxiVSj6oMdf1SIjm9V4AaABAg,"Ngapain si metro tv direkomendasikan video ini? Kaget toh saya, lagi nonton Review hape redmi note 10 ehhh malah muncul anda. Ngapain sih? Kita udh tau kali tentang peraturan elektronik tilang ini.",4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,XhHkCJeORaA,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@milaveranita7173,1966,Ugzk2xI4B5oY8DCCrq54AaABAg,Aku ora mudeng😂😂😂,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,0,Ugw_N18CdehtoXKmPDV4AaABAg,0,comment,,,
@avitsumantri1527,FALSE,Ugx3ORPMC4PWomiJrxh4AaABAg,Waduh gak bisa bonceng dua anak nih kalo lagi naik motor bareng istri :(,1966,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgxObZ6Ak6QHQZsaixN4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@belikartu6532,FALSE,UgyPTQDv78IfttdA9m94AaABAg,Hp dilarang terus gimana dong kalau ada orang yang sedang berkendara motor dia itu menggunakan hp tapi untuk petunjuk alamat atau google maps.apakah akan kena tilang elektronik juga.,4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,0,UgxRPSJ7ixTzmSP8iCt4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@farelpratama6324,FALSE,Ugz0iCs6VqSimYKl8Rh4AaABAg,"Tidak menyalakan lampu saat siang hari pada sepeda motor, Matane montor sak iki gak iso di pateni lampune cok yo kenek tilang teros ngeneki ta nyugehno pak polisi",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugzsoo-9n9btoRf9lel4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@bungmax9567,FALSE,UgyQwyNI5QRvHyxtgHp4AaABAg,akan kah dana pelanggaran akan dimanfaatkan dengan baik untuk rakyatnya dan keuntungan buat rakyat dari bayar denda tilangan itu apa mohon bisa dijelaskan bukan hanya cuma anturan saja yg dibuat tp juga manfaatnya jga mungkin bagi yg menengah ekonomi keatas bisa diatasi trus bagi yg menengan kebawah bagai mana mohon ksih jln tengahnya yg terbaik....🙏,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,0,Ugzsoo-9n9btoRf9lel4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@nurfauzi8878,FALSE,Ugw49md79pucLFWRD9B4AaABAg,"Ribet banget bikin susah tambah susah🙏yg paham enak yg GK paham kasihan,",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugzsoo-9n9btoRf9lel4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
agar masarakat  jadi patuh aturan,FALSE,UgwKm-G84FK6XZBQdNR4AaABAg,Alaah ruweett bgt sih.....hayooo aja truss rakyaat yg di pantau,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugzsoo-9n9btoRf9lel4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
dan petugas tdk lgi mmanfaat kan pelanggar  untuk cari ke untungan,FALSE,UgxM9pQXW1en-Auw1CN4AaABAg,https://www.youtube.com/watch?v=BE-7A1XU0P0,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,reply,Ugz_Un2MLubMlem7n_R4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@brahmakumbara4514,1966,UgxpNBWdf90ZdNdMS9B4AaABAg,"Secara tidak langsung , rakyat di paksa untuk membayar hutang negara .",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugy13eV6sycseDfo5Ud4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@melodic_labura4782,FALSE,UgyVfRJeFOtov7MABh54AaABAg,"Rakyat kecil selalu di awasi dan dicari kesalahannya , sedngkat pejabat² tidak diawasi dan tidak dicari kesalahannya",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,https://www.youtube.com/watch?v=BE-7A1XU0P0,reply,UgzN0eIdKa6T2RwWdWx4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@rudyyato7684,FALSE,Ugwv8gUf4KUt8i4dFwh4AaABAg,"Yang diawasi ketat selalu rakyat , coba dong di gedung² yang menangani negara di pasang cctv biar ketahuan kerja nya",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,lEWwrz8qPgY,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
"Trus gmn mekanismenya info tilangnya ke pengendara klu kendaraan yg di pakai atas nama pemilik lama (kendaraan sdh proses jual beli tp belum balik nama)""",FALSE,Ugy6f28BD8fYgMX3X_l4AaABAg,Media gak jelas!,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,reply,lEWwrz8qPgY,0,comment,,,
@putraa9978,FALSE,UgyOA5vyNfldEYgzEcN4AaABAg,betul pdahal tugas polisi itu kan melindungi rakyat dari bahaya.kok sekarang seakan penjahatnya rakyat sendiri,1966,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,lEWwrz8qPgY,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@larejogja3398,FALSE,Ugz7VfeJFd83c0UPv_F4AaABAg,"Kalau sdh ada tilang elektronik, hapus juga razia di jalan...",4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,1,comment,0,comment,,,
@pejuangmudachannel6088,FALSE,FALSE,Betul sekali,1966,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,comment,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@haryadiadit5414,FALSE,UgzTONfgFveW9CjRx2J4AaABAg,Kayaknya anda tidak ngerti.,4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,1,UgyGnN6-VEyzzoJt5-p4AaABAg,0,comment,,,
@mantar7257,FALSE,UgyMCWyilbao4XQCYxJ4AaABAg,ad baik ya juga ad kmera di jlan .. klw pejabat kan klw jalan  selalu  di kawal  pasti aman .. klw rakyat kcil,1966,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,4 years ago,UgyGnN6-VEyzzoJt5-p4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,0,,,
@mantar7257,FALSE,UgwbQaR9dF9J1V5ohYt4AaABAg,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgzgTvXg5sXfDrqDFB14AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@suharjowarkidi3433,FALSE,UgwKm-G84FK6XZBQdNR4AaABAg.9M_X9bCHgkL9M_XBW2Iq0N,"kayaknya anda belum faham betul, jgn langsung komen krn judul, nntn dulu sampe habis baru komen",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,https://www.youtube.com/watch?v=BE-7A1XU0P0,2,UgwC9azNaQBWsuT5HF54AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@rizkyilyas9345,FALSE,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9cv2eZHZ8PX,Hidup makin sulit punah kan saja ganti sama warga luar aja biar kami bebas,1966,FALSE,4 years ago,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,1,UgzP_9fRoUfBHryUE914AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@indroharto8670,FALSE,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9dHUZvQNs-O,"Iya kalo di keritik di ciduk rakyat yang ngeritik masuk penjara , sekarang jangan pilih pdip",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgzP_9fRoUfBHryUE914AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@trytyadjaka2712,FALSE,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9dIlea4yn6q,"Sebetulnya cari dulu polisi2 yg melakukan pelanggaran,jangan rakyat  terus yg dicari kesalahanya",1966,1966,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgypBbMCdVGG03jSS4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@prameswaraalmaidah8430,FALSE,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9hcPUH05PEo,Ujug ujug ya mah duit duit dan duit.,"lampu merah.....daerahku termasuk dengan kecelakaan roda dua tertinggi dijateng.""",FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,comment,UgypBbMCdVGG03jSS4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@ganimatlub5663,FALSE,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9hrIEfPJ6bG,https://www.youtube.com/watch?v=BE-7A1XU0P0,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgypBbMCdVGG03jSS4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@tedyjohan8852,FALSE,FALSE,"Sistem tsb utk kendaraan pribadi,bagai mana jika kendaraan umum yg biasanya byk melakukan pelanggaran & kurangnya kelengkapan kendaraan beserta surat2nya. Coba di tertibkan kendaraan umum terlebih dahulu.",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgypBbMCdVGG03jSS4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
Motor yg dikeluarkan oleh pabrik... lampu dpn nya sdh lsg menyala dan tdk ada saklar on / off nya ??,FALSE,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9i4sSA9Ywqm,"Percuma rakyat kecil koar2 GK bkl di dengerin ,,,krna sejati nya cctv GK bkl d pasang d gedung2 DPR",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,4 years ago,UgypBbMCdVGG03jSS4d4AaABAg,0,comment,,,
"Tlg bantu dijelaskan ?!""",FALSE,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9i4tQ-tUDPW,Gunanya menyalakan lampu motor pada siang hari buat apa ?,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,UgypBbMCdVGG03jSS4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@ndorindori6181,FALSE,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9iMcxA_laG9,https://www.youtube.com/watch?v=BE-7A1XU0P0,1966,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgypBbMCdVGG03jSS4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@ndorindori6181,1966,UgyMCWyilbao4XQCYxJ4AaABAg.9MCvoFE-tlL9j2x9k1gBsT,Taruh kamera go pro di hlem anda,4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgypBbMCdVGG03jSS4d4AaABAg,0,comment,,,
@ndorindori6181,FALSE,UgzckCJy3xmIV2Tg7fZ4AaABAg,itu kamera deteksi jalan lubang dan jalan rusak gak ya..tanya aja,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugz2TCycxRuqY3g09i54AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@indrawan0144,FALSE,FALSE,Trus gimana dengan (🙏) ibu-ibu yang menggunakan reting kiri tapi belok kanan /reting kanan tapi belok kiri? (sebagian),1966,tidak di pukul rata asal siang hari,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgxtEC_9Hz6LYPCzuMB4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,0,,,
@deynasomalla5621,FALSE,UgxBscJXStOc1mZujMJ4AaABAg,"e-tilang..positifnya = tdk ada pungli..negatifnya=bs jd ladang korupsi tuh ..brp bnyk uang ( pelanggaran lalin per hari) masuk kas negara,milyaran tuh..bagus sih e- tilang buat ksadaran tertib lalin  bagi pngguna jln, tp dana denda yg masuk kas negara apakah benar2 aman&brmanfaat bagi negara indonesia atau malah "" indoneSIAL""?",atau hujan,1966,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgyBV8-BxC-gIgwcsU54AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@rullssssssss,FALSE,UgxSktn-gBvmRmK7eGJ4AaABAg,kalau kecepatan dibatasi...batasi saja dr pabriknya...KM maks 100....dan kalau aparat yg melanggar ditilang tdk????????????????,"pemborosan ..""",0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgxsXdrAnpAoLM7TSZl4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@bambangsudiyono69,FALSE,UgxVDTGOVg46Qy8qSg54AaABAg,Kayak rakyatnya makmur aja di kasih peraturan kek gitu😉😄😄,4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,reply,UgxpsjzXt_QfeFHR2nN4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@mocichannel3033,FALSE,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgygLCq4gqsS25UgzXd4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
Sibuk nilang aja...,FALSE,UgwKtMlz1n0iA6j864N4AaABAg,Auto  plat no belakang taruh di kolong & plat no depan taruh deket radiator biar cctv-nya bingung,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,XhHkCJeORaA,0,comment,,,
"Itu tu jalan tol.. bnyk makan korban.. harusnya jalan lurus yg wajib diperhatikan juga.. kecelakaan beruntun terjadi terus menerus..""",FALSE,Ugzq7uFbEMP1Wgzpyft4AaABAg,Rakyat lagi susah tilang di gencar boro boro buat bayar tilang buat makan aja pas pasan,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgygLCq4gqsS25UgzXd4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,reply,,,
@gatottriyoso1866,FALSE,UgygRYGu_ibkzlviyMd4AaABAg,Bagaimana jika kendaran kita dipinjam tetangga truss dia melanggar lalulintas. Yg melanggar yg pinjam kendaran  yg bayar denda yg punya kendaraan.,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgygLCq4gqsS25UgzXd4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,reply,,,
gak ada yg menguntungkan.,1966,UgxKM2SSTYhfZMlQ13N4AaABAg,https://www.youtube.com/watch?v=BE-7A1XU0P0,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgygLCq4gqsS25UgzXd4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,reply,,,
Benahi dulu Polisi . itu. Tugas,FALSE,UgxyQmxKGqnBLAUesaZ4AaABAg,".. ,",1966,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgygLCq4gqsS25UgzXd4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,reply,,,
@kharismaputra635,FALSE,Ugw_P4YhehElL7vpj9Z4AaABAg,Didetek apa sih?,4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,comment,UgygLCq4gqsS25UgzXd4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,reply,,,
@bambangsudiyono69,FALSE,FALSE,KALO ROMBONGAN KONVOI MOGE ATAU MOBIL SULTAN YANG DIKAWAL PATWAL SEDANG NEROBOS LAMPU MERAH DITILANG GAK??,1966,FALSE,0,4 years ago,0,UgygLCq4gqsS25UgzXd4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
Kecepatan maksimal:80 km/ jam atau ada yg kecepatan maksimal 100 km/jam.,FALSE,UgwpSlkS_uxbRofkxcV4AaABAg,Lampu merahnya jg di benerin dong,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgygLCq4gqsS25UgzXd4AaABAg,0,comment,,,
"Ayo tegakkan peraturan""",FALSE,UgxX4ro9wfJvUBK7VFp4AaABAg,"Kenapa fokus ke masyarakat kecil? kerugian terbesar dari pertumbuhan negara Indonesia tercinta ini palah dari korupsi, dimana ancaman hukumanya tidak membuat jera. buktinya masih selalu bermunculan kasus"" korupsi baru.",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgygLCq4gqsS25UgzXd4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@tubagusfaqihudin5882,1966,Ugxb5xoCbj5EKAn3XuF4AaABAg,Punah dong tukang pungli,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugy16Mh6whlbc-4khYZ4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@Ayra_Channel,FALSE,FALSE,"Rakyatnya dibuat ruwet, dikit"" bayar tilang. Yang korupsi, para pejabat itu yang seharusnya bekerja di pasang cctv.",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgzSDyufg8q1V96eC4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@yonmariyon8574,FALSE,UgwAzWwHe60nZ44tLtJ4AaABAg,dideteksi?,1966,0,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,XhHkCJeORaA,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@agusyellow2756,FALSE,UgxQoi-Uk-zMMlpg_CF4AaABAg,Iya harusnya cctv tuh di pasang di Senayan sama di kantor pemerintah daerah/ pusat,4 years ago,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,reply,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@MSC76,1966,Ugz2FZeCzTCLSOcubyh4AaABAg,Atas nama KEADiLAN,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,0,UgzSDyufg8q1V96eC4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@ocon999,FALSE,Ugyfp9JWpqX2cpfszjJ4AaABAg,https://www.youtube.com/watch?v=BE-7A1XU0P0,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgzSDyufg8q1V96eC4d4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@suhandicianjur1274,FALSE,Ugyrb-88Q07yMLQzZqR4AaABAg,"Itu mksdnya mengemudi menggunakan smartphone gmn? Ane ojol bth smarthphone yg harus mode on buat cari rezeki, kena tilang?",1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugz0CRmqtcY1KaldZ654AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@fajar1333,FALSE,Ugz38kDFlwApv950qAx4AaABAg,Ribeettttt,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugz0CRmqtcY1KaldZ654AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@cantikakhasanah5374,FALSE,UgycCxotYDPUWPUe3yl4AaABAg,....cara mencari duit dengan kecanggihannya...penjabat tuh pantau biar GK korup,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,Ugz0CRmqtcY1KaldZ654AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@novalwae8156,FALSE,UgxQoi-Uk-zMMlpg_CF4AaABAg.9M1L9sDmbpH9M1LBFrN7QM,Tidak menyalkan lmpu saat siang hari gmna ini motor ku lampunya ora bisa mati🙄,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgwwMePdXhgvxECzotJ4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,comment,,,
@djokopengelana513,FALSE,UgycCxotYDPUWPUe3yl4AaABAg.9LzhJiGGpxj9M2agcHeN1C,BESOK BESOK KENTUT DIJALAN KENA TILANG => MENGGANGGU KENYAMANAN PUBLIK,1966,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0,4 years ago,0,UgwwMePdXhgvxECzotJ4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,reply,,,
@indolviol4009,1966,UgyeMI0fNDSramfCvjd4AaABAg,Yg paling sulit di taati itu batas kecepatan.,1966,FALSE,0,4 years ago,comment,Ugwtu1GTR7psTKyYVVl4AaABAg,Jangan Langgar 10 Hal Ini Jika Tak Ingin Kena Tilang Elektronik,reply,,,
