author,authorIsChannelOwner,comment
Betul ga Bro n Sis. Coba aja liat di jalan kendaraan yang lawan arus... sungguh mengkhawatirkan...kalau ada polisi kucing2an...ditilang nyari duit buat pribadi... Jalan tol bebas hambatan bisa macet,FALSE,1966
"Mandi dulu lah pa... Pakai sabun yang wangi... Sekalian sikat gigi ya!!!""",FALSE,Ga mungkin lah truck2 dibawah 60 itu ditilang...mimpi
@nurrokhmat1622,FALSE,Buat apa peraturan dibuat dan di pasang tulisan besar besar Kecepatan minimal: 60 Km/jam
@fadjarchanel5974,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@wawawawa8483,FALSE,"Hebat bener,rakyat diawasin cctv pergerakanya di jalan."
@madyus9245,FALSE,para pejabat juga tuh kerja nya juga harus di awasi cctv.jangan hanya rakyat kecil yg di cari kesalahannya
@isban8327,FALSE,Kalau memakai ijazah paslu siapa yg menilangnya?
@fadlyaja,FALSE,Di tilang kok untung gmn sih mbak
@wulanwulan4982,FALSE,"Kadang kita sudah rapih, pakai helm,  lampu nyala, masih tetap di stopin, alasannya ada aja yg ga ada tutup pentil lah, malah kadang langsung minta surat surat tanpa menjelaskan kenapa di stopin."
@IM3mobile,FALSE,"Negara Kaya, Rakyat Menderita"
@hallak_medan8812,1966,"Saya kerja di timur tengah udah 2 thn berjaln,  saya mengalami kena tilang hp 500 reyal, low uang rupiah 1,8 lampu merah 3000 reyal low uang tupiah 10 juta lebih"
@Fachrul7677,FALSE,"Sistem e tilang itu bagus,biar pada tertip lalu lintas karena keselamatan di tangan kalian yg berkendara, tapi tolong pikirkan juga penganggur an di Indonesia,"
@Fachrul7677,FALSE,"Bagaimana ini dpr tolong dibantu rakyat kecil kenapa anda diam aja ada apa ini, mana wakil rakyatmu bela dong rakyatmu yg lagi sekarat ini dan lagi sandal jepit anggota DPR wajar pakai sepatu yg runcing depannya masa rakyat kesawah harus pakai sepatu pakkkkk"
@denver3774,FALSE,Kyak nya sekarang rakyat di jadikan ajang bt nyari duit ya....gimana ini...
@mulyonodina2711,FALSE,"motor sy udh sy jual ko sy dpt surat tilang  ,gimana bos apa sy harus membayar tilang motor yg udh sy jual."
@ArmorProperty,FALSE,Indonesiaku kasihan rakyat kecil
@ArmorProperty,FALSE,Jangan buat motor yg bertenaga lebi dari 100
@salsabilakanaya4608,FALSE,Kaya gak ada hal lain yg lbh penting untuk di urus
@IWANiswandiLBC,FALSE,Tambah susuh
@mbahnanasamud8634,1966,Bguslah biar g ada damai di tempat.dan uang denda nya masuk ke negara bukan kekantong pak pol
@davidabhafidz3556,FALSE,"ITU DARI 10 JENIS PELANGGARAN DALAM E-TLE KOK TIDAK ADA PERATURAN TTG PENGENDARA YG DIBAWAH UMUR, BERARTI BYK ANAK2 YG DIBAWAH UMUR MENGENDARAI MOTOR DIPERBOLEHKAN, PADAHAL KHAN JUGA MEMBAHAYAKAN, INI PERATURAN GIMANA SIH SBNERNYA?? INI YG BUAT SIAPA SIH...??? PERATURAN BELUM JELAS KOK LSG DITERAPKAN .."
@ericdesada9673,ya mengayomi....,"Jalanmu banyak berlobang dan sangat berbahaya,lampu apil banyak yang redup dan mati separo.  Pos polisi sering terlihat kosong setiap waktu,"
@yariSukma,FALSE,Peraturan ini bikjn masyarakat kecil makin nungsep aj ini berbijaklah pemerentah ini supaya gk bikin rakyat kecil susah namaya kita beli motor bekas paling gk kan namanya orang lain terus gemana itu dan kita beli motor baru nama kita sendiri tapi kita pindah kontrkan dari domiail kita mana tahu coba gemana bukannya ini malah bikin rakyat menderita
@amrizal1000,FALSE,motor sekarang lampu nyala terus??gimana ?????
@Indramurwanto,1966,Klo pakek sandal jepit masuk daftar E-TLE gk? 😆😆😆
@Eya929,FALSE,Apa yang Anda
@mikalbil4987,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@rikimardoni,FALSE,kamera nya yg bisa merekam knalpot bising... jgn cma fotonya saja... krn risi klo lihat motor di geber²...
@Yeteha-Myth,FALSE,"D dlm kantor pilisi jg kasih cctv dg pak terutama d pelayanan publik biar tdk ada pungli,jangan rakyat aja yg d awasi."
@didingirwandi9033,FALSE,Di probolinggo tdi pgi gaees
@atik6507,FALSE,Ruwet ruwet ruwet
@susilohandoko8083,FALSE,Ayo rakyat bangkit penegak hukum beraninya ama rakyat kecil
"Selama ini di polres lampung tengah plat kendaraan rata rata tidak asli. Karna plat yang asli baru keluar dari samsat 1 tahun bahkan lebih baru dikliarkan. Tolong pihak terkait untuk memperhatikan.""",FALSE,Tetap semangat pak Pol..tegakkan peraturan jangan kasih kendor
@putrapangandaran9721,FALSE,"Saya rasa ini belum efektif. Kalau ada kendaraan yg dijual tapi belum balik nama, siapa yg harus bayar kalau melakukan pelanggaran?"
@mulyonomulyono940,FALSE,"Makin ribet jd orang kecil, kebanyakan aturan, semua intinya duit"
@totongsupendi1479,FALSE,"Peraturan di perbanyak,Pelanggaran berujung uang,efek dari negara banyak hutang ohh indonesia ku."
Yang biasa Berdiri warna coklat,FALSE,MANTAPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPP MAMAM TUH MOBIL BODONG
Sekarang kering dompetnya,FALSE,Apa hubungannya pengendara motor harus pasang lampu di waktu siang hari emg gelap disiang hari??
Tapi sekarang lebih Halal,FALSE,Ini baru perubahan menuju Indonesia yg lebih maju lagi Bravo Polri kami masyarakat dukung
Mencari Rejeki Untuk Keluarga,FALSE,Berapa biaya denda tilang yg hrs di bayar
Selamat 🙏Sukses,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
"Tilang Elektronik 👍""",FALSE,"Setuju banget, terlebih tran sumatra mohon diperbanyak demi ketertiban dan keamanan."
@muhammadrofik3654,FALSE,"saya masih bingung kecepatan tol 60 - 100 km apa yg di bawah 60 km kena tilang ,masalah nya tuh truk yg jalan nya 20 km banyak bikin macet"
@ratnamonica5390,FALSE,Kita harus saling mengawasi untuk menjaga kesetabilan nya terhadap aturan yg sering di salah gunakan
@mangmisterius836,FALSE,Tambah ruwet
@AdiAdi-pi6pz,FALSE,"Kapan uang dan bank pension,,,parah parasit merubah negara kehidupan Sosial ,,,"
@markusiskandar3256,FALSE,eemily792 v Ok
"Aturan motor sekarang harus nyala pada siang hari ...""",1966,Maju mbahmu kui...mestinya semua aparat di cctv elektronik ...tertangkap kamera korupsi
@fariha.official8747,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@muchammadirfan9087,FALSE,Aturan seenaknya pejabat🙏
@rizkiadriansyah2481,FALSE, @pasarpasir789  ini tanda2 orang yg suka melanggar ketahuan sdh dibikin aturan yg tdk bersentuhan dengan aparat anda melanggar anda langsung bayar dibank masuk kenegara klau mau hidup di republik ini seenak dulmu  tdk mau ikuti aturan hidup dihutan sja dgn monyet2 bebas mau bikin apa sja tanpa aturan
@yantekbulagi777,FALSE,"Tilang elektronik berlaku, tilang offline kok msh ada boss."
@luckyanisa2767,FALSE,di medan dong disini lalin udh kacau
Pak pol masyarakat lebih punya hak gunakan jalan raya karna masyarakat membayar pajak.,FALSE,Di larang menyalakan lampu di siang hari dulu pernah kena tilang gara gara lampu motor tidak menyala 😂
"Itulah salah satu citra polisi menjadi menurun karna di jalan selalu bawa ugal2n disaat patwal serasa jalan milik polisi.""",FALSE,Saya mendukung program Polri
@jokonuryanto5470,FALSE,Dari jaman kecil sampai punya anak kasus bus ugal ugalan dijalan tidak pernah selesai keparat kan aparat yang berwenang bisa jadi dibayar oleh pengusaha bus sehingga mereka tak tersentuh hukum
@agung1536,FALSE,Aku Dikaltim Udh Ada😂😂
klo lihat penjelasan diatas sepertinya perfect sekali....,FALSE,DIY Itu Artinya Buatan sendiri bro
tapi apa margin error nya sudah dihitung juga kah...?,FALSE,Mau tanya kan saya lewati tu lampu stopan keadaan mau merah kondisi lampu ijo mo sekarat gw terobos ja.. Pa diitung melanggar..
"soalnya ga bisa membela diri itu... 😆""",FALSE,"Kalok misalkannya kenak tilang elektronik cuman surat tilangnya ga dikirim kerumah karena ya kali aja kendaraan da pinda tangan,atau da pinda rumah,nah tu bayar tilangnya gmn,ga tau kenak tilang elektronik atau egk,ada ga website yang bisa ngecek apakah kita kenak tilang elektronik,untuk sumut dll ny."
@wandawanda684,FALSE,"Ngapain si metro tv direkomendasikan video ini? Kaget toh saya, lagi nonton Review hape redmi note 10 ehhh malah muncul anda. Ngapain sih? Kita udh tau kali tentang peraturan elektronik tilang ini."
@milaveranita7173,1966,Aku ora mudeng😂😂😂
@avitsumantri1527,FALSE,Waduh gak bisa bonceng dua anak nih kalo lagi naik motor bareng istri :(
@belikartu6532,FALSE,Hp dilarang terus gimana dong kalau ada orang yang sedang berkendara motor dia itu menggunakan hp tapi untuk petunjuk alamat atau google maps.apakah akan kena tilang elektronik juga.
@farelpratama6324,FALSE,"Tidak menyalakan lampu saat siang hari pada sepeda motor, Matane montor sak iki gak iso di pateni lampune cok yo kenek tilang teros ngeneki ta nyugehno pak polisi"
@bungmax9567,FALSE,akan kah dana pelanggaran akan dimanfaatkan dengan baik untuk rakyatnya dan keuntungan buat rakyat dari bayar denda tilangan itu apa mohon bisa dijelaskan bukan hanya cuma anturan saja yg dibuat tp juga manfaatnya jga mungkin bagi yg menengah ekonomi keatas bisa diatasi trus bagi yg menengan kebawah bagai mana mohon ksih jln tengahnya yg terbaik....🙏
@nurfauzi8878,FALSE,"Ribet banget bikin susah tambah susah🙏yg paham enak yg GK paham kasihan,"
agar masarakat  jadi patuh aturan,FALSE,Alaah ruweett bgt sih.....hayooo aja truss rakyaat yg di pantau
dan petugas tdk lgi mmanfaat kan pelanggar  untuk cari ke untungan,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@brahmakumbara4514,1966,"Secara tidak langsung , rakyat di paksa untuk membayar hutang negara ."
@melodic_labura4782,FALSE,"Rakyat kecil selalu di awasi dan dicari kesalahannya , sedngkat pejabat² tidak diawasi dan tidak dicari kesalahannya"
@rudyyato7684,FALSE,"Yang diawasi ketat selalu rakyat , coba dong di gedung² yang menangani negara di pasang cctv biar ketahuan kerja nya"
"Trus gmn mekanismenya info tilangnya ke pengendara klu kendaraan yg di pakai atas nama pemilik lama (kendaraan sdh proses jual beli tp belum balik nama)""",FALSE,Media gak jelas!
@putraa9978,FALSE,betul pdahal tugas polisi itu kan melindungi rakyat dari bahaya.kok sekarang seakan penjahatnya rakyat sendiri
@larejogja3398,FALSE,"Kalau sdh ada tilang elektronik, hapus juga razia di jalan..."
@pejuangmudachannel6088,FALSE,Betul sekali
@haryadiadit5414,FALSE,Kayaknya anda tidak ngerti.
@mantar7257,FALSE,ad baik ya juga ad kmera di jlan .. klw pejabat kan klw jalan  selalu  di kawal  pasti aman .. klw rakyat kcil
@mantar7257,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@suharjowarkidi3433,FALSE,"kayaknya anda belum faham betul, jgn langsung komen krn judul, nntn dulu sampe habis baru komen"
@rizkyilyas9345,FALSE,Hidup makin sulit punah kan saja ganti sama warga luar aja biar kami bebas
@indroharto8670,FALSE,"Iya kalo di keritik di ciduk rakyat yang ngeritik masuk penjara , sekarang jangan pilih pdip"
@trytyadjaka2712,FALSE,"Sebetulnya cari dulu polisi2 yg melakukan pelanggaran,jangan rakyat  terus yg dicari kesalahanya"
@prameswaraalmaidah8430,FALSE,Ujug ujug ya mah duit duit dan duit.
@ganimatlub5663,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@tedyjohan8852,FALSE,"Sistem tsb utk kendaraan pribadi,bagai mana jika kendaraan umum yg biasanya byk melakukan pelanggaran & kurangnya kelengkapan kendaraan beserta surat2nya. Coba di tertibkan kendaraan umum terlebih dahulu."
Motor yg dikeluarkan oleh pabrik... lampu dpn nya sdh lsg menyala dan tdk ada saklar on / off nya ??,FALSE,"Percuma rakyat kecil koar2 GK bkl di dengerin ,,,krna sejati nya cctv GK bkl d pasang d gedung2 DPR"
"Tlg bantu dijelaskan ?!""",FALSE,Gunanya menyalakan lampu motor pada siang hari buat apa ?
@ndorindori6181,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@ndorindori6181,1966,Taruh kamera go pro di hlem anda
@ndorindori6181,FALSE,itu kamera deteksi jalan lubang dan jalan rusak gak ya..tanya aja
@indrawan0144,FALSE,Trus gimana dengan (🙏) ibu-ibu yang menggunakan reting kiri tapi belok kanan /reting kanan tapi belok kiri? (sebagian)
@deynasomalla5621,FALSE,"e-tilang..positifnya = tdk ada pungli..negatifnya=bs jd ladang korupsi tuh ..brp bnyk uang ( pelanggaran lalin per hari) masuk kas negara,milyaran tuh..bagus sih e- tilang buat ksadaran tertib lalin  bagi pngguna jln, tp dana denda yg masuk kas negara apakah benar2 aman&brmanfaat bagi negara indonesia atau malah "" indoneSIAL""?"
@rullssssssss,FALSE,kalau kecepatan dibatasi...batasi saja dr pabriknya...KM maks 100....dan kalau aparat yg melanggar ditilang tdk????????????????
@bambangsudiyono69,FALSE,Kayak rakyatnya makmur aja di kasih peraturan kek gitu😉😄😄
@mocichannel3033,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
Sibuk nilang aja...,FALSE,Auto  plat no belakang taruh di kolong & plat no depan taruh deket radiator biar cctv-nya bingung
"Itu tu jalan tol.. bnyk makan korban.. harusnya jalan lurus yg wajib diperhatikan juga.. kecelakaan beruntun terjadi terus menerus..""",FALSE,Rakyat lagi susah tilang di gencar boro boro buat bayar tilang buat makan aja pas pasan
@gatottriyoso1866,FALSE,Bagaimana jika kendaran kita dipinjam tetangga truss dia melanggar lalulintas. Yg melanggar yg pinjam kendaran  yg bayar denda yg punya kendaraan.
gak ada yg menguntungkan.,1966,https://www.youtube.com/watch?v=BE-7A1XU0P0
Benahi dulu Polisi . itu. Tugas,FALSE,".. ,"
@kharismaputra635,FALSE,Didetek apa sih?
@bambangsudiyono69,FALSE,KALO ROMBONGAN KONVOI MOGE ATAU MOBIL SULTAN YANG DIKAWAL PATWAL SEDANG NEROBOS LAMPU MERAH DITILANG GAK??
Kecepatan maksimal:80 km/ jam atau ada yg kecepatan maksimal 100 km/jam.,FALSE,Lampu merahnya jg di benerin dong
"Ayo tegakkan peraturan""",FALSE,"Kenapa fokus ke masyarakat kecil? kerugian terbesar dari pertumbuhan negara Indonesia tercinta ini palah dari korupsi, dimana ancaman hukumanya tidak membuat jera. buktinya masih selalu bermunculan kasus"" korupsi baru."
@tubagusfaqihudin5882,1966,Punah dong tukang pungli
@Ayra_Channel,FALSE,"Rakyatnya dibuat ruwet, dikit"" bayar tilang. Yang korupsi, para pejabat itu yang seharusnya bekerja di pasang cctv."
@yonmariyon8574,FALSE,dideteksi?
@agusyellow2756,FALSE,Iya harusnya cctv tuh di pasang di Senayan sama di kantor pemerintah daerah/ pusat
@MSC76,1966,Atas nama KEADiLAN
@ocon999,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@suhandicianjur1274,FALSE,"Itu mksdnya mengemudi menggunakan smartphone gmn? Ane ojol bth smarthphone yg harus mode on buat cari rezeki, kena tilang?"
@fajar1333,FALSE,Ribeettttt
@cantikakhasanah5374,FALSE,....cara mencari duit dengan kecanggihannya...penjabat tuh pantau biar GK korup
@novalwae8156,FALSE,Tidak menyalkan lmpu saat siang hari gmna ini motor ku lampunya ora bisa mati🙄
@djokopengelana513,FALSE,BESOK BESOK KENTUT DIJALAN KENA TILANG => MENGGANGGU KENYAMANAN PUBLIK
@indolviol4009,1966,Yg paling sulit di taati itu batas kecepatan.
@junaedituki9864,FALSE,Ruwet
@fendi532,FALSE,berarti di tol gk boleh jalan 40 Km/jam. harus 60Km/jam.
@dalbodabo7339,FALSE,Polisi cirebon yg suka cari cari kesalahan menangis melihat ini. 😅😅
@yatimulyati9599,1966,Jalur busway komandan sama jalan layang non tol pasang tuh kamera.
@santososantoso4293,FALSE,Tanya.  Bonceng istri sama anak balita apakah di tilang?
@Chanelslow,FALSE,Gimana sih ini? Kok tiap daerah beda sanksi pelanggaran nya? Ga jelas
@purwantoc.scanel8934,FALSE,"Biar bener dah yg bikin aturan&klo dilanggar sendiri,udeh kaga aneh..."
@Igomusik,FALSE,"Nyang buncit mo ngurusin perut,mkanye pake tilang elektronik,jdi ga capek+panas2an dijalanan/lampu merah...."
@aditya683,FALSE,Bagus sih tapi kalau hukumannya denda kurang setuju karena ada celah buat di korupsi
@emilyemily4946,FALSE,"plat palsu juga aman, kasihan yg bener"" pakai plat itu. nggak salah kena surat. bisa disalah gunakan juga. kalau begini harusnya balek nama gratis biar nggak nyasar itu surat."
"pikirkan?""",FALSE,Auto banyak motor bodong...karena ga kuat bayar tilang ..
@bastianbendot8035,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@djokopengelana513,FALSE,"Kalau sudh d terapkan dgn sistem digital, maka hrsnya jngn ada lagi razia polisi d lapangan."
@otwmacet9433,FALSE,"Alhamdulillah velg cacing gak tercantum, punya ane gak ban cacing cuman ya gak velg asli aja."
@dasmurikerek2824,1966,Maaf sebenarnya apa y kegunaan menyalakan lampu sepeda motor disiang hari🙏🙏🙏
@ezamaulana9810,FALSE,Rakyat kecil lagi yg di rugikan....!mbok yao buat peraturan yg bermanfaat buat rakyat kecil ini...bro bro......!
@tutikbudiasih9390,FALSE,Duit aja di otak loe pada rat
@adialmaghdudi9097,FALSE,Cuma komen ya
@nasnasikin7366,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@amirpalka630,FALSE,Plat no palsu?? Oknum nya jg banyak yg pake hemmmm
@accentiercorner596,FALSE,Mantap. Saya stuju demi kebaikan bersama
@cauan0762,FALSE,Gaa punya sim... Pajak abis... Knalpot racing... Masih aman donk... Wkwkwk
@riswanone9915,FALSE,"Hore polisi banyak lagi pungli duit masuk   istri ""  tambah besar"
@nardosimanjuntaksimanjunta5493,FALSE,Bagi orang tua yg ngak ngerti gmn...
"Tentu bisa di jelas kan sesuai pelanggaran nya tks""",FALSE,"Buat presenternya ,pelan pelan mnjelaskan.sampai susah nafas gitu mbak mbak....atur nafas nya mbakk..."
@khusnainanyos3301,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
@arismulyana1451,FALSE,Hati hati di jalan
@RIZZcb,FALSE,"Ujung ujungnya di korupsi kaya duit corona ,yg kaya makin kaya yg miskin tambah belangsak ,,"
@mazttian5115,FALSE,jaman ne pakde malah akeh aturan..muyek..ganti coblosan ae wes ngko 20224
@masbro7613,FALSE,"Ini terobosan yang sangat baik, tapi lebih pas lagi jika disertai dengan revisi terhadap UU No. 22 tahun 2009 ttg Lalu Lintas dan Angkutan Jalan (LLAJ) untuk menyesuaikan dengan dinamika maupun perkembangan teknologi saat ini."
@emilyemily4946,FALSE,Pembawa acara ne Dredek yoo 😁
@pasarpasir789,FALSE,https://www.youtube.com/watch?v=BE-7A1XU0P0
"Rakyay no 2...""",1966,"Bayar dendanya dimna,,,trus ada formulir terlampir di blakang sendiri,, kalau perlu diisi habis itu dibawah kemana tu formulir....malah ribet"
@AMELGGwb,FALSE,Gimana untuk truk cabe yg selalu di tuntut tepat waktu? Rakyat kecil selalu di tekan😭. Pejabat terkait tidak punya hati nurani
@riswanone9915,FALSE,Semoga para koruptor takut dengan adanya camera elektronik
@sonnyse5240,FALSE,4:38 saya tidak setuju (lighting di siang hari)  #salamtamringantenk
@7c_muhammaddanishaghazaida427,FALSE,"Kl punya anak kecil ksh motor sendiri mereka karena bonceng 3 ga boleh, pikiran dmna pemerintah tdk semua orang mampu beli mobil, msk bw anak kecil aja msh dipersulit, kecuali cabe2an terong2an tersh sy setuju utk di tndak atau yg melangar ditndak ,makin lm negeri ini mkin ngeri gmna cr menekan rakyat, apa bedanya tlng manual sm tlng electronic sama2 ujung2nya DUIT DUIIIIIIIIIIIT"
@aanponsel5995,FALSE,Kalo bawa cabe sama kyk bawa pasien ya?😂
@agussiswanto1131,FALSE,Ya jelas bawa bocil gk akan kena tilang elektronik krn pengawasan msh mata org dan bkn mata mesin. Asal berhelm.
